x1,x2,x3,x4,x5,x6
209.5,19,220,214,869,7569
209.75,17,190,214,911,7508
210.0,25,202,238,862,7578
210.25,25,196,257,858,7721
210.5,34,228,239,830,7505
210.75,23,191,240,855,7550
211.0,18,194,218,862,7559
211.25,16,222,239,831,7477
211.5,18,194,243,842,7543
211.75,19,225,198,800,7405
212.0,28,176,243,813,7518
212.25,21,193,213,887,7493
212.5,13,198,221,806,7521
212.75,20,198,188,826,7345
213.0,26,196,248,799,7321
213.25,21,209,213,888,7354
213.5,25,201,233,803,7485
213.75,18,191,202,770,7323
214.0,22,212,225,764,7356
214.25,22,170,219,856,7119
214.5,14,187,226,836,7337
214.75,12,200,195,797,7346
215.0,19,192,231,802,7272
215.25,19,206,216,789,7321
215.5,19,207,228,777,7234
215.75,20,189,205,777,7214
216.0,22,188,213,768,7217
216.25,20,203,232,820,7256
216.5,24,193,224,780,7325
216.75,23,182,244,773,7232
217.0,21,184,202,776,7256
217.25,25,184,219,800,7158
217.5,23,203,188,808,7062
217.75,26,215,207,763,7172
218.0,17,188,214,752,7119
218.25,18,168,184,754,7002
218.5,22,196,222,786,7004
218.75,23,226,216,761,6987
219.0,22,177,214,778,7012
219.25,16,183,192,709,7097
219.5,27,194,226,815,6906
219.75,16,174,215,736,6925
220.0,21,192,205,711,6986
220.25,20,188,213,728,6930
220.5,20,181,220,750,6800
220.75,19,188,205,715,7084
221.0,21,164,225,752,7037
221.25,17,180,218,729,6956
221.5,13,194,226,668,6941
221.75,25,180,178,672,7079
222.0,15,215,205,747,7001
222.25,20,189,211,770,6888
222.5,17,203,207,720,6767
222.75,16,182,192,723,6953
223.0,17,185,207,780,6835
223.25,26,175,189,654,6785
223.5,19,187,197,724,6637
223.75,14,180,223,711,6800
224.0,14,187,234,707,6835
224.25,17,188,207,676,6853
224.5,14,205,216,655,6856
224.75,17,168,227,720,6565
225.0,21,206,192,713,6483
225.25,20,173,206,663,6889
225.5,14,200,188,715,6619
225.75,19,190,202,674,6560
226.0,14,189,196,680,6632
226.25,11,180,216,695,6586
226.5,25,174,213,648,6583
226.75,14,176,223,722,6717
227.0,14,181,206,663,6611
227.25,22,164,183,680,6522
227.5,14,196,202,644,6604
227.75,25,195,194,680,6510
228.0,21,203,198,718,6537
228.25,25,161,216,679,6620
228.5,13,194,210,669,6428
228.75,27,199,188,684,6533
229.0,17,157,224,693,6465
229.25,17,139,206,658,6565
229.5,16,173,223,638,6398
229.75,18,199,203,621,6453
230.0,18,175,211,667,6448
230.25,24,193,203,690,6202
230.5,20,192,231,638,6300
230.75,20,193,221,638,6398
231.0,19,174,194,650,6335
231.25,16,167,214,643,6356
231.5,24,188,210,646,6248
231.75,24,174,207,613,6445
232.0,11,160,215,636,6288
232.25,28,188,208,621,6236
232.5,22,201,191,657,6344
232.75,16,176,174,655,6197
233.0,21,175,200,668,6359
233.25,13,197,198,629,6242
233.5,14,174,226,575,6111
233.75,14,197,215,631,6366
234.0,23,179,190,632,6113
234.25,18,176,199,623,6128
234.5,12,177,182,613,6145
234.75,27,165,222,598,6197
235.0,24,183,180,607,6245
235.25,17,215,217,504,5931
235.5,14,173,179,597,6100
235.75,21,200,190,573,6105
236.0,14,187,189,628,6122
236.25,13,168,190,605,6127
236.5,12,175,185,610,6161
236.75,19,163,220,607,5966
237.0,16,155,220,633,6042
237.25,22,196,173,614,6009
237.5,19,179,191,598,5970
237.75,19,159,197,589,5949
238.0,13,198,188,551,5909
238.25,14,173,222,578,5963
238.5,20,180,202,595,5936
238.75,25,179,200,561,5985
239.0,18,178,166,568,6032
239.25,17,192,194,585,5933
239.5,26,191,220,572,5771
239.75,14,165,182,583,5829
240.0,22,166,219,628,5762
240.25,22,174,183,579,5908
240.5,20,166,227,592,5796
240.75,15,199,200,563,5856
241.0,26,160,213,561,5834
241.25,12,178,201,575,5898
241.5,14,169,193,551,5820
241.75,11,163,192,539,5651
242.0,23,181,199,511,5770
242.25,24,170,202,593,5744
242.5,17,167,209,550,5657
242.75,28,169,192,559,5658
243.0,21,188,190,571,5881
243.25,20,177,209,562,5674
243.5,15,181,227,549,5738
243.75,23,161,229,525,5693
244.0,17,170,189,562,5867
244.25,21,149,200,566,5551
244.5,16,200,196,557,5638
244.75,18,178,204,537,5683
245.0,11,156,190,537,5696
245.25,24,158,181,559,5549
245.5,19,170,195,530,5628
245.75,15,150,184,549,5583
246.0,16,180,191,521,5485
246.25,22,172,144,494,5617
246.5,26,174,196,516,5656
246.75,20,165,176,527,5477
247.0,15,165,170,537,5534
247.25,12,181,172,532,5541
247.5,12,174,204,547,5417
247.75,9,184,196,512,5541
248.0,12,158,182,510,5464
248.25,20,162,197,493,5383
248.5,12,172,190,528,5382
248.75,25,164,193,504,5474
249.0,20,172,212,521,5466
249.25,23,164,173,505,5342
249.5,27,178,173,516,5455
249.75,18,149,181,528,5303
250.0,16,163,181,509,5413
250.25,8,159,188,503,5377
250.5,13,143,183,468,5288
250.75,16,172,220,488,5215
251.0,15,170,164,534,5295
251.25,16,150,200,462,5309
251.5,16,163,189,497,5262
251.75,21,156,181,448,5203
252.0,16,153,190,506,5169
252.25,14,173,184,443,5267
252.5,16,162,194,537,5211
252.75,18,139,210,494,5304
253.0,21,153,167,473,5274
253.25,19,159,199,476,5119
253.5,18,150,176,480,5056
253.75,18,179,178,475,5241
254.0,13,170,178,514,5108
254.25,18,157,180,472,5202
254.5,12,170,198,451,5099
254.75,13,186,172,483,5125
255.0,11,165,157,510,5055
255.25,19,157,184,464,5181
255.5,18,152,176,456,5102
255.75,21,141,187,507,5011
256.0,13,144,165,478,5060
256.25,19,176,176,450,5018
256.5,16,174,188,492,5184
256.75,17,181,171,471,5027
257.0,9,158,175,475,4931
257.25,15,177,183,472,5035
257.5,24,155,199,449,5014
257.75,17,163,179,455,4998
258.0,18,168,169,475,5080
258.25,14,169,186,459,5063
258.5,20,153,195,449,5004
258.75,13,147,179,490,4983
259.0,21,141,164,507,4948
259.25,17,167,189,482,4856
259.5,15,155,181,454,5010
259.75,23,140,173,463,4765
260.0,19,169,191,474,4926
260.25,20,174,185,469,4899
260.5,18,156,202,448,4900
260.75,12,170,152,421,4969
261.0,17,175,188,453,4765
261.25,10,184,197,405,4901
261.5,10,174,190,443,4786
261.75,13,150,164,431,4738
262.0,17,162,177,442,4775
262.25,11,165,173,413,4784
262.5,15,152,161,414,4830
262.75,11,151,159,428,4815
263.0,22,152,181,405,4822
263.25,14,143,165,422,4692
263.5,16,175,183,463,4782
263.75,20,160,167,408,4769
264.0,15,158,184,432,4682
264.25,13,137,168,416,4749
264.5,12,168,167,423,4656
264.75,19,164,188,413,4715
265.0,12,151,175,461,4664
265.25,15,155,194,399,4679
265.5,16,159,191,433,4734
265.75,19,146,174,482,4657
266.0,19,156,204,445,4623
266.25,13,156,178,440,4649
266.5,12,172,208,416,4704
266.75,18,137,189,421,4593
267.0,15,158,181,438,4555
267.25,21,162,189,448,4575
267.5,13,141,184,413,4565
267.75,19,183,170,425,4516
268.0,20,148,190,401,4734
268.25,12,147,167,427,4609
268.5,9,149,185,394,4595
268.75,14,153,174,417,4493
269.0,14,146,159,435,4487
269.25,20,157,165,419,4509
269.5,9,164,185,379,4370
269.75,15,163,173,408,4431
270.0,15,143,189,404,4578
270.25,9,171,152,391,4456
270.5,18,143,157,383,4463
270.75,22,161,178,408,4510
271.0,15,160,168,415,4467
271.25,15,144,177,461,4467
271.5,14,158,169,398,4462
271.75,10,155,167,375,4506
272.0,18,142,165,392,4487
272.25,16,133,195,376,4356
272.5,18,138,180,401,4400
272.75,28,140,185,419,4360
273.0,20,132,153,399,4256
273.25,12,137,172,412,4380
273.5,16,145,173,350,4417
273.75,19,162,159,390,4384
274.0,9,134,166,402,4266
274.25,20,153,173,350,4362
274.5,14,145,184,358,4316
274.75,13,165,152,376,4276
275.0,19,146,165,407,4234
275.25,14,153,167,381,4265
275.5,12,129,190,388,4267
275.75,21,143,167,355,4349
276.0,14,150,158,399,4257
276.25,18,136,151,390,4268
276.5,17,152,143,374,4182
276.75,15,149,174,345,4182
277.0,28,148,154,384,4150
277.25,15,172,173,404,4188
277.5,23,131,152,354,4154
277.75,22,148,173,395,4147
278.0,17,173,164,360,4172
278.25,18,121,171,392,4113
278.5,11,141,156,360,4192
278.75,8,153,166,350,4060
279.0,20,151,160,330,4175
279.25,16,137,161,363,4165
279.5,16,159,157,357,4035
279.75,25,137,155,361,4120
280.0,22,145,208,352,4152
280.25,11,148,166,394,4163
280.5,19,129,156,367,3941
280.75,14,158,177,333,4158
281.0,9,152,158,378,4017
281.25,14,135,171,347,4043
281.5,15,180,163,364,4041
281.75,17,146,155,402,3982
282.0,16,169,163,400,4053
282.25,19,145,170,390,4032
282.5,12,148,161,374,3926
282.75,14,169,179,347,4012
283.0,25,147,178,357,4056
283.25,11,158,162,372,3949
283.5,22,134,170,359,4029
283.75,12,130,164,357,3957
284.0,14,149,174,342,3995
284.25,18,148,168,343,3895
284.5,12,152,156,337,3877
284.75,7,162,134,359,3864
285.0,14,137,165,347,4010
285.25,21,162,154,349,3937
285.5,8,162,171,347,3995
285.75,13,126,148,350,3883
286.0,19,154,141,337,3797
286.25,11,142,177,319,3779
286.5,15,143,168,337,3768
286.75,17,150,170,330,3902
287.0,17,145,147,314,3910
287.25,12,141,176,350,3932
287.5,16,140,156,349,3827
287.75,19,142,173,325,3698
288.0,17,145,176,347,3888
288.25,18,154,153,345,3804
288.5,16,149,162,335,3745
288.75,16,129,148,351,3722
289.0,19,151,170,340,3717
289.25,13,133,152,332,3739
289.5,14,150,163,328,3723
289.75,12,145,147,349,3746
290.0,26,122,178,311,3727
290.25,20,142,150,362,3721
290.5,16,143,143,353,3759
290.75,17,143,154,314,3717
291.0,11,146,138,339,3689
291.25,18,140,152,314,3823
291.5,14,115,164,313,3702
291.75,15,127,150,307,3735
292.0,16,135,173,326,3631
292.25,12,129,137,319,3688
292.5,10,132,143,318,3746
292.75,12,138,161,331,3631
293.0,11,126,157,313,3683
293.25,17,137,147,336,3580
293.5,15,133,177,305,3563
293.75,11,159,138,289,3611
294.0,19,133,145,316,3658
294.25,15,132,158,322,3566
294.5,8,133,157,296,3630
294.75,16,137,153,339,3558
295.0,18,148,151,321,3565
295.25,12,140,135,320,3542
295.5,7,144,155,303,3496
295.75,9,117,155,340,3576
296.0,15,134,152,290,3579
296.25,12,152,139,331,3435
296.5,13,123,174,326,3526
296.75,16,136,154,318,3503
297.0,14,141,152,297,3534
297.25,17,147,159,311,3432
297.5,7,137,158,289,3505
297.75,13,140,144,338,3589
298.0,16,119,152,313,3384
298.25,10,136,131,342,3366
298.5,14,121,155,317,3445
298.75,15,141,161,287,3347
299.0,16,149,137,297,3462
299.25,20,122,149,297,3448
299.5,20,131,149,302,3470
299.75,11,136,165,331,3400
300.0,14,127,149,329,3487
300.25,13,123,157,323,3397
300.5,23,112,150,277,3470
300.75,12,146,129,279,3343
301.0,10,138,158,309,3389
301.25,18,126,147,313,3301
301.5,15,127,155,297,3363
301.75,9,142,140,309,3355
302.0,14,139,148,311,3281
302.25,18,120,143,316,3436
302.5,12,127,142,270,3412
302.75,17,116,148,304,3341
303.0,11,125,144,318,3271
303.25,15,137,147,290,3297
303.5,4,145,167,268,3295
303.75,20,111,155,320,3308
304.0,12,125,146,295,3229
304.25,12,137,141,292,3250
304.5,14,145,161,306,3281
304.75,18,115,150,321,3255
305.0,18,129,165,274,3235
305.25,15,146,141,305,3237
305.5,19,114,183,265,3233
305.75,15,128,119,315,3287
306.0,13,123,142,292,3251
306.25,12,127,163,275,3196
306.5,17,136,142,284,3156
306.75,15,116,137,289,3170
307.0,12,121,136,281,3141
307.25,14,125,129,285,3280
307.5,21,127,173,267,3095
307.75,19,132,144,256,3139
308.0,14,132,155,285,3073
308.25,12,128,146,271,3109
308.5,16,115,152,296,3074
308.75,20,125,161,282,3157
309.0,8,129,146,289,3008
309.25,22,130,154,281,2995
309.5,17,125,130,259,3120
309.75,9,138,134,289,3029
310.0,15,131,142,257,3009
310.25,14,150,155,296,3132
310.5,26,140,148,300,3088
310.75,23,131,125,283,3105
311.0,21,132,138,268,3078
311.25,16,124,141,297,3043
311.5,19,126,145,252,3021
311.75,9,131,137,249,2960
312.0,12,107,144,291,3066
312.25,15,121,128,264,3031
312.5,9,144,158,261,3033
312.75,16,133,149,284,3016
313.0,10,111,138,277,2972
313.25,19,109,128,270,2965
313.5,15,142,145,277,3074
313.75,14,128,153,262,2916
314.0,6,135,140,298,2950
314.25,17,150,154,281,2838
314.5,13,135,138,274,2964
314.75,8,134,130,282,2887
315.0,10,118,139,255,2993
315.25,18,129,146,261,2940
315.5,12,132,138,248,2923
315.75,14,117,121,274,2957
316.0,8,139,138,289,2891
316.25,12,102,152,255,2883
316.5,12,104,134,269,2862
316.75,14,114,125,294,2916
317.0,12,113,147,242,2878
317.25,18,114,126,279,2875
317.5,8,113,152,269,2905
317.75,16,130,140,252,2856
318.0,15,105,151,276,2841
318.25,9,99,129,244,2919
318.5,6,133,148,258,2771
318.75,12,100,137,266,2782
319.0,14,116,164,256,2884
319.25,15,146,136,252,2841
319.5,21,131,158,268,2907
319.75,14,134,127,264,2837
320.0,17,126,113,239,2765
320.25,13,116,131,276,2799
320.5,12,101,119,248,2788
320.75,19,113,147,265,2792
321.0,13,126,152,257,2786
321.25,11,140,130,306,2712
321.5,20,128,138,248,2679
321.75,14,122,160,227,2860
322.0,5,118,161,258,2691
322.25,15,139,137,236,2859
322.5,20,97,146,267,2755
322.75,20,124,171,256,2703
323.0,18,127,147,254,2629
323.25,12,115,151,265,2693
323.5,7,145,133,239,2671
323.75,17,118,129,226,2650
324.0,14,134,154,247,2658
324.25,12,135,129,227,2723
324.5,11,111,132,211,2617
324.75,17,128,150,266,2670
325.0,13,139,133,250,2685
325.25,13,104,145,222,2680
325.5,13,127,135,250,2592
325.75,14,122,137,265,2654
326.0,14,131,161,271,2641
326.25,16,129,128,243,2574
326.5,5,127,120,241,2610
326.75,9,123,125,242,2632
327.0,15,124,137,243,2676
327.25,14,139,140,215,2634
327.5,18,101,140,254,2731
327.75,13,109,151,260,2624
328.0,15,146,130,219,2558
328.25,11,110,125,226,2608
328.5,15,110,148,233,2566
328.75,15,106,138,241,2478
329.0,8,116,117,256,2503
329.25,10,129,134,255,2517
329.5,10,115,150,237,2516
329.75,13,117,141,243,2542
330.0,19,122,130,231,2621
330.25,11,107,121,254,2482
330.5,14,115,139,246,2511
330.75,12,120,126,248,2555
331.0,9,115,129,237,2530
331.25,10,116,139,253,2513
331.5,15,111,111,229,2553
331.75,10,117,137,218,2543
332.0,14,135,130,198,2407
332.25,13,128,131,233,2520
332.5,12,126,123,230,2437
332.75,12,128,135,217,2467
333.0,13,105,110,216,2451
333.25,11,117,139,256,2451
333.5,15,128,142,241,2513
333.75,15,93,121,257,2416
334.0,7,108,122,241,2452
334.25,14,90,129,230,2467
334.5,8,108,143,235,2442
334.75,17,107,107,235,2453
335.0,15,94,123,231,2403
335.25,9,117,124,238,2458
335.5,15,97,114,216,2402
335.75,17,127,129,240,2317
336.0,14,134,115,223,2396
336.25,16,150,122,229,2401
336.5,12,100,144,205,2412
336.75,14,133,129,201,2335
337.0,8,113,132,225,2348
337.25,13,125,137,203,2436
337.5,12,102,136,227,2366
337.75,12,99,129,217,2378
338.0,14,119,130,225,2332
338.25,12,136,123,229,2350
338.5,10,114,131,216,2394
338.75,8,138,139,227,2372
339.0,17,131,149,232,2299
339.25,14,105,127,218,2298
339.5,15,90,118,237,2291
339.75,17,119,123,238,2363
340.0,17,116,124,245,2295
340.25,6,103,146,205,2277
340.5,14,120,146,238,2158
340.75,12,111,130,235,2317
341.0,9,127,147,217,2314
341.25,12,108,106,208,2209
341.5,10,116,143,227,2263
341.75,9,105,127,248,2217
342.0,10,109,147,225,2158
342.25,7,106,122,218,2202
342.5,13,97,121,233,2195
342.75,12,118,121,238,2237
343.0,12,104,136,207,2238
343.25,7,119,108,211,2235
343.5,12,115,113,204,2286
343.75,6,117,116,191,2206
344.0,6,106,129,230,2201
344.25,16,111,129,224,2133
344.5,7,101,117,217,2187
344.75,16,104,117,228,2234
345.0,10,125,146,247,2200
345.25,15,123,127,221,2150
345.5,9,106,125,223,2159
345.75,14,113,111,220,2134
346.0,13,124,122,218,2201
346.25,20,103,121,229,2164
346.5,17,106,131,181,2083
346.75,8,117,117,231,2175
347.0,14,113,143,227,2145
347.25,19,112,124,227,2151
347.5,9,123,125,214,2117
347.75,6,110,118,217,2177
348.0,9,106,131,210,2050
348.25,10,100,120,226,2151
348.5,16,100,131,213,2094
348.75,15,122,135,229,2123
349.0,5,115,130,186,2137
349.25,7,112,131,222,2029
349.5,12,123,140,216,2062
349.75,7,110,138,221,2053
350.0,14,104,112,222,2123
350.25,13,98,132,207,2155
350.5,15,109,128,229,2060
350.75,13,97,141,202,2146
351.0,19,105,105,213,2023
351.25,15,118,131,209,2061
351.5,7,98,113,216,2032
351.75,15,98,125,197,2030
352.0,19,100,124,198,2015
352.25,14,100,114,239,2017
352.5,14,107,128,214,1980
352.75,16,102,113,233,2011
353.0,11,114,130,204,2008
353.25,8,109,119,191,2052
353.5,16,80,114,216,2120
353.75,9,106,123,213,2004
354.0,10,102,104,204,2002
354.25,9,102,131,207,1910
354.5,6,119,114,241,1992
354.75,12,94,119,218,1888
355.0,10,101,150,177,1953
355.25,11,91,138,192,1991
355.5,7,94,124,220,1942
355.75,9,119,132,213,1993
356.0,9,108,123,207,1977
356.25,10,85,104,232,2003
356.5,12,100,133,231,1959
356.75,8,113,126,238,1924
357.0,9,114,110,212,1887
357.25,15,103,139,205,1928
357.5,15,108,124,205,1859
357.75,9,110,111,208,1868
358.0,11,126,108,208,1890
358.25,13,110,120,199,2042
358.5,6,105,127,196,1960
358.75,6,111,119,206,1884
359.0,16,114,109,207,1878
359.25,15,102,130,182,1940
359.5,9,120,123,175,1898
359.75,17,102,108,207,1763
360.0,16,91,115,207,1860
360.25,11,92,125,203,1829
360.5,14,81,125,211,1913
360.75,18,94,119,175,1844
361.0,12,105,116,185,1828
361.25,13,104,114,214,1826
361.5,21,108,119,227,1838
361.75,7,99,134,199,1852
362.0,11,100,112,202,1840
362.25,9,109,113,180,1717
362.5,12,100,119,186,1915
362.75,12,95,108,189,1786
363.0,9,107,120,191,1802
363.25,8,92,107,200,1792
363.5,8,106,110,177,1857
363.75,17,74,119,212,1770
364.0,9,117,113,192,1770
364.25,17,98,119,192,1728
364.5,14,106,128,204,1812
364.75,8,113,111,198,1827
365.0,15,111,119,199,1759
365.25,14,100,123,187,1778
365.5,19,99,107,176,1728
365.75,13,81,131,191,1723
366.0,16,124,115,215,1784
366.25,11,103,122,175,1715
366.5,15,107,120,190,1761
366.75,8,108,108,174,1756
367.0,6,111,113,197,1794
367.25,16,92,115,167,1736
367.5,8,123,109,204,1737
367.75,6,93,122,185,1698
368.0,14,99,117,174,1723
368.25,16,117,131,190,1749
368.5,14,112,127,193,1774
368.75,11,91,121,197,1698
369.0,15,98,127,187,1746
369.25,14,117,106,195,1636
369.5,17,87,113,163,1661
369.75,11,107,116,202,1685
370.0,9,113,133,176,1657
370.25,11,96,110,179,1699
370.5,10,108,116,175,1737
370.75,19,108,114,194,1657
371.0,6,85,99,185,1731
371.25,10,102,110,195,1712
371.5,11,94,121,180,1658
371.75,9,81,99,178,1684
372.0,8,104,108,175,1637
372.25,15,111,109,187,1620
372.5,11,124,116,200,1639
372.75,10,102,120,195,1539
373.0,11,100,126,173,1623
373.25,10,116,112,184,1624
373.5,12,97,128,192,1634
373.75,17,93,106,187,1545
374.0,11,86,113,173,1602
374.25,16,101,119,181,1628
374.5,7,118,116,194,1616
374.75,12,97,112,194,1601
375.0,9,120,113,193,1608
375.25,10,80,106,198,1569
375.5,4,101,126,196,1576
375.75,12,102,124,186,1620
376.0,12,92,127,186,1597
376.25,10,93,114,207,1611
376.5,9,101,110,160,1564
376.75,16,111,96,200,1480
377.0,7,90,111,180,1558
377.25,11,99,109,212,1603
377.5,14,97,135,183,1600
377.75,15,92,103,173,1545
378.0,14,94,105,191,1597
378.25,12,92,114,198,1525
378.5,10,94,121,180,1523
378.75,6,97,115,171,1517
379.0,9,91,100,172,1525
379.25,4,101,100,171,1526
379.5,11,84,115,192,1521
379.75,10,109,100,181,1467
380.0,10,104,106,179,1439
380.25,12,94,104,184,1462
380.5,7,86,92,171,1574
380.75,6,89,99,193,1517
381.0,9,89,105,170,1482
381.25,12,82,124,162,1472
381.5,6,94,115,170,1411
381.75,22,95,85,188,1427
382.0,13,91,107,184,1567
382.25,9,110,119,143,1469
382.5,10,100,108,162,1455
382.75,10,88,92,196,1507
383.0,16,91,107,168,1429
383.25,13,97,101,171,1452
383.5,5,84,94,167,1454
383.75,8,99,114,168,1421
384.0,11,87,108,178,1457
384.25,9,101,96,161,1434
384.5,11,85,110,189,1430
384.75,12,95,115,180,1421
385.0,13,100,88,172,1361
385.25,12,89,103,169,1454
385.5,13,88,118,182,1390
385.75,6,94,121,164,1447
386.0,10,100,118,184,1485
386.25,12,91,112,165,1417
386.5,12,93,88,184,1340
386.75,8,95,100,156,1362
387.0,5,95,114,206,1425
387.25,9,87,91,167,1456
387.5,11,86,97,169,1461
387.75,16,76,113,171,1365
388.0,12,117,106,171,1338
388.25,8,101,113,189,1389
388.5,10,87,115,161,1442
388.75,8,87,103,173,1342
389.0,10,109,105,186,1383
389.25,9,82,107,168,1348
389.5,11,84,88,183,1361
389.75,13,88,99,189,1372
390.0,15,97,96,160,1330
390.25,6,90,91,149,1304
390.5,9,106,115,170,1383
390.75,13,93,99,163,1339
391.0,6,90,107,156,1321
391.25,6,98,98,176,1292
391.5,10,89,110,179,1272
391.75,8,93,103,167,1239
392.0,17,108,98,159,1278
392.25,11,108,99,164,1391
392.5,11,95,98,166,1276
392.75,15,84,110,164,1244
393.0,15,91,130,167,1307
393.25,8,99,99,170,1283
393.5,13,89,99,141,1282
393.75,10,98,94,167,1220
394.0,13,110,103,150,1254
394.25,9,98,112,171,1364
394.5,6,81,97,156,1332
394.75,6,90,98,178,1271
395.0,8,92,108,170,1275
395.25,9,82,107,161,1250
395.5,8,94,95,170,1258
395.75,6,105,104,172,1261
396.0,7,96,94,151,1275
396.25,7,87,108,164,1245
396.5,13,75,104,147,1318
396.75,11,78,94,185,1230
397.0,10,79,108,157,1251
397.25,10,102,101,158,1276
397.5,6,117,100,156,1285
397.75,15,80,117,125,1295
398.0,6,84,99,150,1157
398.25,10,95,95,166,1142
398.5,4,94,115,174,1248
398.75,15,95,95,143,1204
399.0,7,77,85,163,1220
399.25,12,100,118,154,1203
399.5,10,110,109,168,1261
399.75,16,79,109,166,1198
400.0,8,70,106,169,1232
400.25,7,88,104,165,1210
400.5,10,101,113,147,1185
400.75,8,88,99,168,1280
401.0,1,77,84,167,1184
401.25,10,82,100,164,1214
401.5,10,92,93,167,1171
401.75,6,86,76,133,1172
402.0,6,95,107,159,1185
402.25,9,95,91,162,1135
402.5,13,86,77,157,1191
402.75,21,96,93,148,1147
403.0,13,68,116,131,1226
403.25,10,98,90,156,1219
403.5,7,87,100,150,1090
403.75,6,83,101,176,1118
404.0,10,106,100,150,1153
404.25,9,89,99,142,1130
404.5,13,84,101,186,1198
404.75,11,86,82,164,1115
405.0,10,86,119,152,1116
405.25,6,58,83,141,1093
405.5,8,90,107,151,1130
405.75,10,85,89,135,1152
406.0,11,88,108,154,1143
406.25,10,104,101,151,1129
406.5,9,75,110,139,1088
406.75,19,99,97,158,1114
407.0,6,81,103,146,1103
407.25,11,90,106,166,1148
407.5,9,80,88,162,1059
407.75,7,70,115,178,1065
408.0,7,81,96,160,1172
408.25,5,81,99,170,1091
408.5,9,83,95,140,1092
408.75,11,88,101,154,1067
409.0,14,71,91,147,1060
409.25,18,83,113,166,1103
409.5,13,99,93,195,1070
409.75,8,90,105,168,1146
410.0,6,85,83,139,1095
410.25,4,71,79,158,1081
410.5,6,90,96,159,1136
410.75,11,84,114,158,1034
411.0,11,69,84,140,1039
411.25,11,86,112,155,1010
411.5,13,92,95,168,1037
411.75,7,86,97,148,1056
412.0,3,92,87,117,1071
412.25,7,94,81,147,1034
412.5,6,103,111,160,1103
412.75,10,85,99,138,1075
413.0,12,82,85,168,1040
413.25,12,85,115,132,1016
413.5,5,82,96,155,1043
413.75,11,83,105,181,1030
414.0,9,70,79,145,1024
414.25,10,72,91,160,1000
414.5,12,69,98,139,1017
414.75,13,98,87,168,1092
415.0,10,90,86,153,1037
415.25,10,84,99,141,1009
415.5,8,77,94,162,936
415.75,10,101,83,121,991
416.0,9,80,91,162,987
416.25,10,85,92,155,992
416.5,14,58,104,165,958
416.75,10,76,78,154,1012
417.0,8,69,87,167,998
417.25,9,88,106,159,985
417.5,4,97,81,155,970
417.75,11,73,100,169,954
418.0,8,87,88,154,972
418.25,9,80,98,139,975
418.5,11,90,103,141,941
418.75,9,76,76,149,1005
419.0,12,68,103,130,910
419.25,10,85,90,152,959
419.5,7,78,92,142,949
419.75,4,84,93,136,964
420.0,8,78,90,133,925
420.25,8,85,103,138,962
420.5,9,88,86,140,958
420.75,11,85,82,153,934
421.0,7,78,90,155,956
421.25,9,76,87,150,920
421.5,8,83,73,161,913
421.75,4,77,102,137,939
422.0,7,78,104,125,914
422.25,6,77,85,162,913
422.5,4,84,79,129,904
422.75,8,86,89,135,964
423.0,8,77,96,156,937
423.25,11,73,96,138,917
423.5,14,86,85,126,891
423.75,11,79,81,155,910
424.0,15,93,95,165,896
424.25,12,60,72,173,924
424.5,7,82,92,146,901
424.75,5,82,93,148,868
425.0,10,72,95,122,902
425.25,11,67,77,143,933
425.5,6,76,94,134,832
425.75,5,88,95,130,874
426.0,9,87,97,153,869
426.25,10,86,89,130,908
426.5,10,77,109,126,865
426.75,8,73,104,131,875
427.0,12,85,81,150,890
427.25,13,68,101,151,840
427.5,4,90,89,131,860
427.75,9,86,86,165,894
428.0,6,86,105,162,862
428.25,11,75,82,113,848
428.5,7,80,91,162,881
428.75,10,95,101,164,864
429.0,10,85,91,131,894
429.25,12,89,82,143,837
429.5,5,64,75,137,830
429.75,8,97,90,145,802
430.0,10,76,102,127,862
430.25,9,77,80,136,868
430.5,8,75,94,145,806
430.75,9,68,91,136,838
431.0,9,80,87,151,805
431.25,9,59,79,126,794
431.5,7,79,86,123,786
431.75,10,74,109,120,785
432.0,9,85,91,141,786
432.25,9,72,81,135,869
432.5,8,86,99,128,827
432.75,5,87,86,143,837
433.0,9,75,89,150,832
433.25,9,79,77,146,817
433.5,10,73,73,145,760
433.75,11,81,61,148,829
434.0,6,93,92,137,855
434.25,5,77,87,133,790
434.5,3,86,82,157,722
434.75,10,74,97,120,735
435.0,9,80,83,134,828
435.25,12,93,75,138,768
435.5,8,83,106,133,791
435.75,8,82,80,133,772
436.0,9,60,96,133,785
436.25,12,69,81,144,788
436.5,3,70,96,138,781
436.75,6,70,102,144,796
437.0,12,73,101,134,732
437.25,13,70,80,131,766
437.5,10,85,90,144,774
437.75,9,68,91,136,733
438.0,10,74,77,139,751
438.25,6,57,83,157,783
438.5,10,66,86,131,801
438.75,5,71,99,125,742
439.0,10,76,78,121,714
439.25,6,82,79,146,779
439.5,5,79,95,134,735
439.75,5,68,88,120,760
440.0,5,69,77,150,728
440.25,5,89,84,127,712
440.5,5,65,76,117,741
440.75,7,60,88,115,773
441.0,10,77,100,137,735
441.25,11,71,85,137,707
441.5,8,74,98,125,737
441.75,7,58,95,138,725
442.0,14,87,86,133,759
442.25,9,62,56,136,727
442.5,16,89,99,122,745
442.75,14,94,66,112,715
443.0,10,57,79,144,727
443.25,4,83,94,142,684
443.5,9,75,71,126,711
443.75,7,78,76,131,699
444.0,8,75,80,143,718
