x1,x2,x3,x4,x5,x6
216.75,5,17,31,7485,789
217.0,2,10,37,7567,750
217.25,1,12,25,7324,744
217.5,1,14,34,7408,722
217.75,3,21,28,7379,812
218.0,1,15,20,7402,775
218.25,1,17,30,7521,723
218.5,4,18,27,7454,782
218.75,4,26,27,7463,770
219.0,2,10,27,7340,797
219.25,2,14,34,7232,735
219.5,2,12,24,7263,721
219.75,5,11,28,7285,769
220.0,1,17,31,7485,707
220.25,2,12,25,7190,750
220.5,3,22,22,7113,709
220.75,1,20,29,7214,681
221.0,3,11,26,7077,710
221.25,2,15,33,7094,708
221.5,4,17,26,7164,724
221.75,0,19,36,7177,664
222.0,2,22,27,6997,739
222.25,3,20,32,6961,711
222.5,3,15,32,6947,702
222.75,2,11,32,7173,743
223.0,5,20,29,6925,734
223.25,2,11,34,6899,731
223.5,3,11,29,6944,689
223.75,2,14,32,6841,678
224.0,2,12,30,6756,726
224.25,2,16,25,6992,683
224.5,2,20,21,6823,697
224.75,3,20,25,6927,756
225.0,1,10,42,6741,713
225.25,3,18,37,6822,722
225.5,2,18,15,6695,682
225.75,5,13,27,6552,708
226.0,4,15,30,6751,704
226.25,2,23,44,6700,703
226.5,2,20,27,6598,710
226.75,1,12,25,6705,699
227.0,4,13,22,6747,681
227.25,2,16,30,6751,700
227.5,4,15,30,6689,692
227.75,2,18,22,6576,642
228.0,4,21,27,6559,618
228.25,0,15,34,6553,650
228.5,2,9,22,6552,630
228.75,1,10,28,6600,659
229.0,1,17,20,6546,655
229.25,1,17,29,6443,669
229.5,3,13,17,6584,609
229.75,3,17,22,6420,678
230.0,2,11,22,6282,687
230.25,1,14,29,6323,686
230.5,2,12,33,6306,649
230.75,2,13,21,6273,659
231.0,2,15,15,6257,645
231.25,5,25,27,6261,622
231.5,3,16,34,6489,621
231.75,0,13,25,6343,622
232.0,0,21,24,6096,684
232.25,3,13,33,6221,622
232.5,1,17,26,6229,638
232.75,2,17,27,6128,618
233.0,0,11,23,6149,643
233.25,1,15,29,6053,637
233.5,5,24,40,6122,607
233.75,1,10,24,6049,656
234.0,2,13,35,6072,599
234.25,2,18,24,6031,571
234.5,4,15,27,6141,683
234.75,0,8,29,6009,605
235.0,3,19,18,5978,624
235.25,0,10,22,6006,651
235.5,0,9,24,5930,613
235.75,3,17,21,6022,639
236.0,1,11,26,5992,643
236.25,5,19,24,5949,584
236.5,1,7,32,5653,619
236.75,0,16,28,5822,584
237.0,2,12,25,5981,648
237.25,0,13,23,5794,572
237.5,0,10,30,5763,577
237.75,1,13,21,5739,629
238.0,3,13,25,5768,582
238.25,2,13,25,5702,618
238.5,1,11,28,5748,602
238.75,5,13,23,5592,579
239.0,3,12,36,5702,540
239.25,0,6,26,5544,539
239.5,4,9,36,5668,596
239.75,2,19,22,5809,603
240.0,5,17,27,5687,590
240.25,1,16,22,5711,624
240.5,1,12,29,5750,562
240.75,1,16,21,5502,612
241.0,2,17,24,5494,551
241.25,2,15,31,5550,544
241.5,1,15,22,5551,626
241.75,1,19,25,5532,550
242.0,2,21,30,5433,538
242.25,3,12,32,5448,619
242.5,4,13,27,5382,597
242.75,1,19,34,5489,529
243.0,1,5,27,5493,566
243.25,5,19,37,5303,535
243.5,2,12,14,5498,551
243.75,2,17,37,5335,572
244.0,6,19,33,5401,563
244.25,2,16,28,5421,559
244.5,1,18,24,5377,579
244.75,2,11,26,5278,569
245.0,2,7,19,5374,544
245.25,1,13,27,5199,570
245.5,2,18,23,5210,545
245.75,4,9,16,5278,528
246.0,1,11,19,5066,556
246.25,0,13,29,5167,503
246.5,4,9,26,5180,537
246.75,4,17,24,5144,540
247.0,1,16,27,5078,572
247.25,1,11,27,5138,517
247.5,3,12,23,5141,504
247.75,0,18,28,5025,548
248.0,1,10,24,5066,551
248.25,1,13,30,5304,512
248.5,8,16,28,5013,543
248.75,3,14,24,5160,520
249.0,3,14,26,5058,484
249.25,0,10,20,5005,490
249.5,2,11,17,4966,483
249.75,2,11,15,5057,512
250.0,1,18,23,4869,511
250.25,0,11,15,4749,501
250.5,1,11,15,5101,497
250.75,2,13,32,4996,499
251.0,3,11,23,4953,507
251.25,2,11,29,4845,490
251.5,2,11,31,4860,493
251.75,2,10,23,4754,535
252.0,2,9,24,4888,523
252.25,4,9,28,4666,476
252.5,2,9,19,4804,471
252.75,5,15,20,4778,486
253.0,4,15,20,4755,500
253.25,2,11,26,4810,536
253.5,2,10,24,4790,468
253.75,2,15,21,4731,481
254.0,2,13,42,4803,487
254.25,2,14,14,4628,489
254.5,1,8,20,4576,475
254.75,1,9,21,4588,515
255.0,6,11,28,4683,470
255.25,6,9,20,4566,468
255.5,1,13,30,4532,451
255.75,0,16,38,4660,455
256.0,1,11,29,4418,489
256.25,1,16,28,4532,466
256.5,3,11,24,4578,485
256.75,3,10,33,4404,448
257.0,1,12,31,4432,500
257.25,3,5,24,4344,436
257.5,2,11,28,4366,431
257.75,0,12,23,4429,461
258.0,2,9,18,4475,446
258.25,1,20,24,4426,444
258.5,0,9,20,4540,474
258.75,2,16,30,4343,454
259.0,1,17,17,4451,453
259.25,2,5,21,4338,450
259.5,2,12,21,4336,502
259.75,1,9,21,4383,466
260.0,3,14,23,4415,435
260.25,2,16,24,4303,486
260.5,0,17,22,4319,403
260.75,0,7,22,4201,438
261.0,0,13,28,4290,432
261.25,1,15,25,4248,450
261.5,1,13,34,4243,429
261.75,3,20,27,4283,423
262.0,2,12,26,4110,429
262.25,2,11,21,4108,442
262.5,2,9,16,4071,405
262.75,0,8,33,4284,421
263.0,1,15,25,4028,445
263.25,2,10,26,4132,427
263.5,0,16,24,4090,434
263.75,3,16,25,4169,412
264.0,4,9,32,3973,413
264.25,1,15,26,4184,408
264.5,2,11,17,4120,427
264.75,4,13,19,4101,407
265.0,3,8,17,4049,394
265.25,2,13,21,4015,402
265.5,3,9,24,4091,399
265.75,3,10,20,4120,384
266.0,1,22,29,4067,415
266.25,3,20,26,3990,411
266.5,2,11,17,4000,382
266.75,3,10,19,3861,422
267.0,1,15,26,3942,388
267.25,4,17,23,3808,429
267.5,0,11,17,3927,380
267.75,3,12,23,3860,367
268.0,3,7,25,3909,428
268.25,0,13,30,3873,434
268.5,2,18,20,3887,405
268.75,2,12,22,3885,388
269.0,0,6,24,3827,408
269.25,1,12,20,3865,409
269.5,1,13,22,3809,372
269.75,0,8,26,3790,385
270.0,1,14,24,3873,418
270.25,2,8,21,3730,389
270.5,2,10,23,3774,403
270.75,1,10,25,3764,424
271.0,4,5,21,3744,405
271.25,0,11,23,3768,406
271.5,4,13,26,3776,387
271.75,1,11,18,3633,413
272.0,1,8,17,3659,410
272.25,1,16,30,3757,413
272.5,6,12,21,3670,370
272.75,4,11,19,3709,384
273.0,1,12,29,3642,406
273.25,0,12,30,3604,373
273.5,2,12,28,3671,358
273.75,2,14,19,3645,376
274.0,4,10,26,3662,376
274.25,2,9,21,3734,364
274.5,1,16,22,3595,370
274.75,3,12,19,3606,376
275.0,0,11,15,3609,385
275.25,2,14,37,3644,368
275.5,3,14,24,3452,386
275.75,4,11,27,3534,353
276.0,2,10,22,3545,396
276.25,1,8,24,3493,361
276.5,1,8,23,3494,368
276.75,1,14,30,3527,350
277.0,3,5,14,3431,385
277.25,2,8,13,3542,360
277.5,3,12,22,3419,375
277.75,3,12,28,3412,388
278.0,4,12,25,3407,379
278.25,2,13,26,3447,392
278.5,2,7,22,3339,353
278.75,3,10,29,3376,347
279.0,1,9,27,3309,373
279.25,2,7,21,3376,369
279.5,0,9,23,3344,348
279.75,4,6,21,3353,345
280.0,0,7,20,3320,349
280.25,0,10,23,3329,343
280.5,3,10,28,3231,323
280.75,3,13,17,3232,356
281.0,2,13,25,3250,329
281.25,0,13,18,3250,305
281.5,1,7,29,3254,341
281.75,2,9,20,3292,321
282.0,1,8,32,3194,323
282.25,4,11,19,3185,332
282.5,0,13,22,3189,328
282.75,2,15,17,3168,313
283.0,2,10,22,3207,325
283.25,1,14,15,3218,305
283.5,2,7,31,3125,349
283.75,2,12,27,3285,332
284.0,1,10,19,3069,346
284.25,1,14,25,3128,349
284.5,4,8,28,3108,337
284.75,4,6,25,3037,347
285.0,3,6,24,3110,355
285.25,2,12,24,2993,309
285.5,1,18,27,3007,328
285.75,3,12,23,2949,334
286.0,2,10,25,3051,306
286.25,1,12,24,3034,336
286.5,1,8,18,3002,314
286.75,2,19,26,2973,329
287.0,2,8,17,3090,306
287.25,1,12,21,3002,314
287.5,1,10,28,3075,322
287.75,1,15,19,3007,317
288.0,3,9,24,2986,316
288.25,0,8,17,2976,309
288.5,2,9,24,2892,307
288.75,1,13,18,3052,327
289.0,1,6,16,2940,300
289.25,2,10,24,2842,299
289.5,3,7,26,2948,316
289.75,2,7,38,2968,300
290.0,3,13,19,2844,323
290.25,3,10,22,2931,317
290.5,2,13,16,2831,285
290.75,2,13,18,2818,296
291.0,1,10,20,2832,281
291.25,1,12,24,2960,289
291.5,2,12,15,2888,276
291.75,3,8,22,2797,306
292.0,3,8,24,2846,287
292.25,2,13,39,2779,281
292.5,2,10,20,2693,259
292.75,3,11,22,2718,303
293.0,2,10,24,2604,281
293.25,2,13,23,2816,280
293.5,2,10,25,2822,274
293.75,2,6,17,2656,295
294.0,1,4,17,2734,315
294.25,1,9,20,2642,303
294.5,2,16,20,2726,288
294.75,2,10,15,2703,278
295.0,5,9,18,2690,280
295.25,1,7,18,2677,270
295.5,1,6,23,2724,264
295.75,2,9,32,2733,288
296.0,3,9,16,2564,272
296.25,2,16,20,2555,311
296.5,1,10,31,2578,281
296.75,3,5,16,2771,261
297.0,2,9,22,2613,267
297.25,1,6,23,2659,233
297.5,2,9,23,2610,268
297.75,2,7,22,2538,264
298.0,1,9,21,2646,283
298.25,1,13,23,2564,283
298.5,0,8,26,2500,258
298.75,2,11,24,2578,270
299.0,3,8,13,2556,288
299.25,1,12,28,2509,268
299.5,3,13,10,2580,279
299.75,3,9,18,2538,281
300.0,1,4,26,2541,285
300.25,2,7,19,2480,266
300.5,2,9,25,2539,238
300.75,0,11,14,2533,257
301.0,1,10,28,2446,259
301.25,2,11,23,2421,277
301.5,2,8,14,2475,281
301.75,3,6,16,2415,240
302.0,0,6,26,2409,234
302.25,1,18,21,2496,225
302.5,4,8,14,2404,284
302.75,2,12,22,2421,265
303.0,2,17,26,2369,225
303.25,0,14,17,2468,266
303.5,1,7,25,2398,285
303.75,1,16,15,2365,270
304.0,2,6,30,2196,255
304.25,3,14,34,2376,258
304.5,1,9,18,2296,233
304.75,1,8,20,2356,251
305.0,1,5,27,2253,262
305.25,2,9,20,2276,252
305.5,0,11,28,2315,260
305.75,1,11,15,2219,252
306.0,1,9,25,2277,226
306.25,2,16,19,2299,248
306.5,2,9,20,2296,245
306.75,2,8,19,2308,240
307.0,2,8,15,2282,244
307.25,2,6,16,2195,240
307.5,2,11,21,2169,249
307.75,1,12,15,2232,221
308.0,3,10,17,2147,243
308.25,0,7,22,2181,238
308.5,1,6,23,2149,210
308.75,1,10,26,2267,220
309.0,1,11,18,2204,221
309.25,6,6,23,2251,230
309.5,1,9,13,2080,226
309.75,2,7,15,2094,229
310.0,3,9,18,2160,241
310.25,1,10,17,2186,232
310.5,4,15,28,2120,228
310.75,1,13,31,2176,202
311.0,1,10,31,2095,207
311.25,1,8,22,2118,224
311.5,1,13,24,2112,214
311.75,3,7,14,2143,227
312.0,0,10,16,2058,221
312.25,0,7,20,1986,246
312.5,2,19,19,2081,210
312.75,5,12,23,1997,224
313.0,3,6,18,2140,192
313.25,0,15,24,2056,227
313.5,1,12,18,2044,219
313.75,0,9,22,2105,203
314.0,0,4,26,1997,194
314.25,2,12,22,2085,199
314.5,0,5,19,2075,216
314.75,0,11,31,1960,227
315.0,1,7,17,2031,225
315.25,4,9,23,2007,225
315.5,2,16,21,1939,194
315.75,1,14,14,1939,182
316.0,1,10,19,1964,194
316.25,3,7,22,1993,224
316.5,5,6,25,2002,208
316.75,3,6,16,1877,218
317.0,1,7,15,1879,201
317.25,2,3,23,1900,213
317.5,2,11,23,1886,182
317.75,1,16,18,1886,208
318.0,3,7,19,1859,208
318.25,0,8,21,1890,213
318.5,1,9,15,1882,210
318.75,0,10,22,1972,207
319.0,2,12,18,1876,198
319.25,1,11,18,1902,195
319.5,2,7,22,1864,203
319.75,0,12,20,1906,193
320.0,3,14,16,1833,185
320.25,1,7,22,1863,203
320.5,0,5,17,1849,182
320.75,1,11,13,1848,187
321.0,1,10,22,1890,200
321.25,1,4,20,1867,219
321.5,4,11,27,1797,209
321.75,1,9,23,1823,177
322.0,2,12,22,1845,190
322.25,1,8,21,1781,186
322.5,2,8,15,1744,201
322.75,0,6,14,1739,178
323.0,6,9,19,1737,204
323.25,3,10,27,1741,186
323.5,1,9,21,1731,214
323.75,1,9,22,1714,194
324.0,1,8,23,1690,166
324.25,1,14,21,1698,213
324.5,0,9,32,1626,202
324.75,2,5,20,1724,200
325.0,0,7,22,1726,190
325.25,1,6,16,1684,179
325.5,1,7,33,1670,186
325.75,2,8,19,1644,178
326.0,2,12,20,1621,175
326.25,2,8,22,1736,171
326.5,3,10,22,1682,183
326.75,1,13,21,1635,178
327.0,3,7,24,1678,180
327.25,1,9,20,1592,211
327.5,2,11,23,1587,193
327.75,1,5,25,1652,222
328.0,5,5,18,1618,175
328.25,0,7,17,1626,200
328.5,2,7,25,1648,167
328.75,3,10,22,1587,162
329.0,2,8,19,1618,185
329.25,3,9,20,1567,190
329.5,0,10,29,1592,182
329.75,0,12,16,1622,169
330.0,0,5,17,1539,167
330.25,2,15,20,1499,187
330.5,0,8,22,1600,145
330.75,1,7,21,1540,167
331.0,2,8,12,1568,191
331.25,1,10,23,1490,191
331.5,1,9,20,1583,169
331.75,1,8,15,1592,145
332.0,3,7,18,1535,154
332.25,1,6,10,1547,163
332.5,2,4,13,1488,161
332.75,1,11,14,1522,134
333.0,2,9,20,1536,162
333.25,3,13,8,1473,177
333.5,0,9,19,1507,174
333.75,3,10,20,1531,137
334.0,2,7,22,1457,160
334.25,2,6,14,1427,150
334.5,5,10,19,1494,150
334.75,0,9,19,1419,184
335.0,1,9,26,1449,158
335.25,3,8,11,1385,158
335.5,4,6,24,1392,181
335.75,1,5,25,1463,169
336.0,4,9,17,1378,140
336.25,1,6,22,1397,152
336.5,1,8,20,1397,149
336.75,3,12,19,1452,138
337.0,2,9,22,1401,171
337.25,3,12,18,1440,157
337.5,1,6,21,1443,156
337.75,1,11,24,1362,157
338.0,2,8,26,1391,149
338.25,5,7,30,1367,161
338.5,0,9,23,1346,163
338.75,1,7,16,1344,162
339.0,3,7,14,1375,155
339.25,3,7,12,1339,134
339.5,1,5,9,1350,161
339.75,1,7,20,1359,138
340.0,1,4,15,1327,156
340.25,1,11,16,1341,160
340.5,3,6,26,1332,155
340.75,2,4,16,1278,142
341.0,1,11,24,1324,140
341.25,1,9,20,1317,144
341.5,2,7,17,1281,144
341.75,1,10,19,1247,150
342.0,1,3,16,1254,144
342.25,2,5,35,1292,135
342.5,0,10,23,1306,122
342.75,2,5,26,1321,147
343.0,3,7,19,1252,138
343.25,2,10,22,1227,147
343.5,1,11,18,1229,144
343.75,3,10,19,1176,141
344.0,1,5,24,1170,129
344.25,0,9,16,1303,139
344.5,0,5,18,1290,134
344.75,2,12,14,1182,127
345.0,5,10,23,1194,133
345.25,3,7,25,1237,136
345.5,1,4,21,1231,134
345.75,1,9,15,1157,139
346.0,0,13,18,1141,145
346.25,1,10,18,1161,133
346.5,2,8,17,1171,130
346.75,2,8,21,1173,144
347.0,0,11,8,1198,129
347.25,1,7,15,1192,134
347.5,2,8,16,1171,142
347.75,1,7,20,1124,106
348.0,0,6,19,1169,128
348.25,2,10,14,1130,138
348.5,2,10,15,1150,128
348.75,1,4,16,1155,141
349.0,1,5,23,1106,126
349.25,1,10,21,1162,120
349.5,2,4,21,1198,127
349.75,2,7,13,1077,113
350.0,2,12,23,1116,124
350.25,3,13,13,1069,131
350.5,0,9,18,1105,121
350.75,1,8,25,1148,126
351.0,4,9,20,1089,141
351.25,1,4,20,1098,140
351.5,3,7,16,1134,123
351.75,0,12,16,1114,128
352.0,2,5,18,1131,125
352.25,1,8,21,1076,127
352.5,0,6,19,1050,130
352.75,1,7,14,1057,118
353.0,2,10,15,1049,120
353.25,2,7,18,1056,130
353.5,0,11,26,1022,130
353.75,1,10,17,1019,135
354.0,1,5,21,1034,125
354.25,2,4,15,995,114
354.5,1,6,13,1065,116
354.75,2,9,21,1080,120
355.0,0,8,15,1061,117
355.25,2,6,19,982,120
355.5,2,5,15,1011,121
355.75,1,5,15,1044,104
356.0,2,8,16,1029,134
356.25,0,11,16,1018,95
356.5,5,5,13,979,117
356.75,3,5,14,988,110
357.0,1,3,15,950,115
357.25,0,7,20,961,112
357.5,1,11,12,913,107
357.75,2,6,14,976,123
358.0,0,6,20,950,124
358.25,1,10,27,972,119
358.5,3,7,20,944,98
358.75,0,7,17,968,103
359.0,4,6,16,939,97
359.25,2,9,19,948,96
359.5,1,14,18,935,102
359.75,1,5,23,946,115
360.0,0,4,18,967,135
360.25,1,7,24,920,117
360.5,1,8,10,940,87
360.75,0,5,16,889,88
361.0,0,11,27,908,103
361.25,2,9,14,917,98
361.5,2,4,14,908,114
361.75,2,7,19,878,103
362.0,3,4,16,923,113
362.25,3,5,15,866,111
362.5,1,9,17,903,106
362.75,1,5,14,885,108
363.0,1,7,17,924,100
363.25,2,5,22,896,95
363.5,1,9,17,853,109
363.75,4,6,13,880,109
364.0,2,6,20,912,107
364.25,2,5,15,843,112
364.5,0,11,15,846,99
364.75,0,9,9,838,106
365.0,3,3,13,882,110
365.25,0,11,25,867,125
365.5,1,4,12,895,97
365.75,4,7,19,822,117
366.0,1,9,17,786,103
366.25,1,4,16,846,103
366.5,1,7,25,846,103
366.75,3,10,21,803,87
367.0,2,7,19,846,103
367.25,1,10,10,805,99
367.5,2,7,20,838,96
367.75,2,12,17,787,90
368.0,0,10,22,842,97
368.25,1,7,24,748,96
368.5,2,6,17,781,95
368.75,0,9,30,774,90
369.0,0,8,19,833,99
369.25,2,9,11,801,94
369.5,1,9,10,774,104
369.75,3,5,21,766,97
370.0,3,7,20,714,74
370.25,1,4,21,770,77
370.5,1,8,15,715,77
370.75,3,4,11,751,97
371.0,3,2,14,728,73
371.25,2,8,18,714,82
371.5,1,2,21,760,102
371.75,2,12,22,795,107
372.0,0,9,18,695,96
372.25,3,5,24,709,93
372.5,3,5,18,720,93
372.75,0,6,8,718,78
373.0,1,4,28,712,101
373.25,2,12,16,756,65
373.5,2,8,16,742,97
373.75,0,5,20,710,75
374.0,0,7,19,693,105
374.25,0,1,12,698,87
374.5,1,9,17,717,112
374.75,2,10,17,723,68
375.0,2,7,18,667,84
375.25,0,5,18,688,73
375.5,1,10,14,705,98
375.75,1,9,20,642,99
376.0,2,7,26,659,79
376.25,0,2,22,710,82
376.5,1,10,11,670,85
376.75,0,8,14,622,79
377.0,0,7,20,662,87
377.25,3,6,21,676,83
377.5,0,6,22,662,87
377.75,4,10,11,652,73
378.0,1,7,13,650,80
378.25,1,6,12,618,85
378.5,1,4,12,627,52
378.75,2,8,13,612,69
379.0,1,10,13,655,81
379.25,2,7,14,644,80
379.5,1,11,16,651,81
379.75,3,15,16,634,59
380.0,1,12,15,631,89
380.25,3,5,18,609,80
380.5,2,6,19,631,95
380.75,1,6,21,578,85
381.0,1,3,17,604,82
381.25,0,3,13,589,79
381.5,2,2,15,614,80
381.75,1,8,20,631,80
382.0,3,7,17,555,78
382.25,1,6,20,600,79
382.5,1,6,22,629,82
382.75,2,5,11,552,75
383.0,1,8,15,575,85
383.25,2,8,18,590,72
383.5,0,8,25,579,76
383.75,0,8,22,554,81
384.0,1,8,24,589,89
384.25,0,6,13,551,74
384.5,1,3,19,561,71
384.75,1,8,12,570,67
385.0,0,6,25,560,74
385.25,3,8,16,551,64
385.5,1,10,25,544,65
385.75,1,6,19,538,78
386.0,2,6,17,559,61
386.25,5,5,21,521,50
386.5,1,10,12,552,70
386.75,3,5,17,547,52
387.0,2,7,20,526,72
387.25,1,6,11,519,74
387.5,3,7,19,509,71
387.75,2,6,17,548,81
388.0,0,7,17,557,71
388.25,0,4,12,522,72
388.5,2,4,18,506,80
388.75,1,5,22,518,78
389.0,2,7,13,532,66
389.25,0,6,12,512,73
389.5,2,9,25,534,86
389.75,0,9,23,528,66
390.0,1,2,13,489,74
390.25,3,8,21,488,77
390.5,1,10,15,458,81
390.75,1,11,25,507,67
391.0,2,4,16,479,68
391.25,2,6,15,545,64
391.5,1,5,18,502,54
391.75,1,4,11,452,53
392.0,0,8,22,487,63
392.25,0,15,20,483,69
392.5,1,5,15,491,67
392.75,2,5,16,419,61
393.0,2,12,14,458,71
393.25,1,4,13,457,60
393.5,1,6,17,496,69
393.75,2,8,12,446,53
394.0,0,6,27,455,58
394.25,1,8,13,458,53
394.5,3,3,27,444,64
394.75,1,2,19,462,55
395.0,3,4,20,444,59
395.25,1,4,15,466,63
395.5,1,8,8,462,60
395.75,1,7,11,411,49
396.0,3,6,20,462,60
396.25,1,7,14,421,60
396.5,0,10,14,409,49
396.75,0,5,22,429,63
397.0,1,9,15,454,65
397.25,0,4,13,445,61
397.5,2,3,15,415,56
397.75,1,6,21,427,53
398.0,2,8,15,422,58
398.25,0,6,12,403,48
398.5,1,3,12,412,62
398.75,0,5,16,423,53
399.0,1,9,19,446,54
399.25,2,8,17,429,54
399.5,1,7,20,391,58
399.75,1,3,15,411,53
400.0,2,2,14,408,51
400.25,1,6,15,392,50
400.5,0,5,15,379,48
400.75,2,7,19,385,64
401.0,1,5,14,436,65
401.25,2,1,18,402,52
401.5,4,5,19,406,51
401.75,3,2,14,403,52
402.0,1,7,12,365,48
402.25,3,5,21,361,38
402.5,1,5,15,351,46
402.75,0,4,15,398,51
403.0,1,2,14,392,54
403.25,0,3,12,395,56
403.5,2,10,13,358,46
403.75,0,12,16,350,58
404.0,2,4,20,363,39
404.25,3,10,16,342,70
404.5,1,2,11,375,45
404.75,2,6,17,338,44
405.0,0,7,17,353,39
405.25,2,2,12,382,61
405.5,1,11,15,372,65
405.75,3,6,9,358,46
406.0,2,2,22,367,50
406.25,0,7,16,321,53
406.5,1,7,14,360,56
406.75,1,8,16,350,57
407.0,2,3,18,340,68
407.25,1,8,10,334,54
407.5,1,2,9,368,54
407.75,1,5,14,337,48
408.0,2,6,21,369,50
408.25,3,2,13,291,42
408.5,1,6,17,332,51
408.75,2,6,22,348,46
409.0,2,3,19,347,65
409.25,0,9,16,337,51
409.5,0,6,17,309,37
409.75,0,2,21,361,49
410.0,2,4,14,300,41
410.25,1,5,19,307,58
410.5,0,6,17,296,60
410.75,2,7,13,336,53
411.0,1,5,13,332,36
411.25,0,7,11,330,40
411.5,0,4,22,299,45
411.75,0,4,9,324,46
412.0,2,6,24,299,38
412.25,0,9,15,338,59
412.5,1,9,15,293,45
412.75,1,0,16,278,43
413.0,5,9,21,294,44
413.25,1,6,9,288,57
413.5,1,6,11,299,51
413.75,0,8,15,266,37
414.0,3,1,16,294,43
414.25,0,3,16,284,58
414.5,0,2,18,284,38
414.75,2,3,13,304,34
415.0,1,8,20,303,54
415.25,2,7,11,309,44
415.5,3,5,18,273,33
415.75,2,7,14,302,43
416.0,1,4,16,279,46
416.25,2,10,11,296,41
416.5,2,4,15,321,37
416.75,1,2,17,283,39
417.0,1,7,12,266,40
417.25,0,4,15,248,46
417.5,0,8,13,274,33
417.75,0,2,15,263,45
418.0,1,8,10,276,31
418.25,0,4,21,239,36
418.5,0,3,15,247,47
418.75,0,3,18,270,51
419.0,1,2,13,267,35
419.25,1,0,13,243,49
419.5,5,3,6,232,35
419.75,1,2,21,247,29
420.0,2,6,13,244,39
420.25,1,8,17,225,37
420.5,2,7,24,264,43
420.75,1,4,22,254,41
421.0,1,5,19,219,31
421.25,0,9,21,263,36
421.5,0,3,11,231,35
421.75,2,6,20,242,42
422.0,1,2,20,224,33
422.25,0,2,13,254,45
422.5,3,8,11,221,50
422.75,1,5,15,237,35
423.0,3,6,10,226,31
423.25,1,5,16,240,50
423.5,0,4,13,222,41
423.75,1,3,10,233,40
424.0,1,5,22,228,50
424.25,2,1,9,257,48
424.5,1,7,12,227,41
424.75,1,5,16,224,29
425.0,1,6,22,232,37
425.25,1,6,12,238,38
425.5,1,3,15,259,38
425.75,2,8,21,216,32
426.0,1,5,9,226,43
426.25,0,6,10,233,29
426.5,2,1,10,227,28
426.75,0,7,15,225,41
427.0,0,6,14,205,22
427.25,0,5,20,221,41
427.5,3,3,16,215,36
427.75,1,6,20,221,36
428.0,2,14,27,221,41
428.25,2,6,16,227,34
428.5,2,6,22,193,32
428.75,1,9,13,211,34
429.0,1,4,20,222,37
429.25,0,3,9,198,47
429.5,2,5,21,189,47
429.75,5,4,9,202,36
430.0,4,4,16,183,38
430.25,0,3,16,211,36
430.5,3,5,13,191,43
430.75,1,5,15,202,41
431.0,1,4,15,191,31
431.25,2,9,15,167,37
431.5,1,7,14,208,34
431.75,3,6,11,185,41
432.0,2,7,16,186,37
432.25,1,8,15,184,26
432.5,0,6,15,217,30
432.75,1,3,7,175,37
433.0,0,5,11,191,23
433.25,2,4,19,156,31
433.5,1,3,19,184,44
433.75,0,6,15,198,36
434.0,4,6,17,195,20
434.25,2,1,17,186,39
434.5,1,1,17,153,29
434.75,1,7,17,179,33
435.0,2,2,19,178,41
435.25,4,7,19,164,47
435.5,1,3,15,172,31
435.75,1,5,19,168,28
436.0,1,1,13,176,44
436.25,0,8,12,181,28
436.5,4,5,14,181,30
436.75,1,4,15,169,29
437.0,3,5,16,173,27
437.25,0,1,23,157,21
437.5,2,7,15,165,28
437.75,0,1,14,190,26
438.0,2,3,15,158,29
438.25,1,2,13,185,32
438.5,2,10,17,169,29
438.75,2,11,14,171,30
439.0,0,5,21,154,37
439.25,2,4,17,174,43
439.5,1,3,13,156,41
439.75,0,5,12,142,33
440.0,1,3,8,151,28
440.25,0,1,9,152,39
440.5,0,3,10,164,29
440.75,2,5,15,163,39
441.0,4,3,17,156,30
441.25,0,6,13,159,36
441.5,2,2,14,139,24
441.75,1,7,21,138,36
442.0,0,4,18,141,32
442.25,1,3,13,159,33
442.5,0,10,21,158,25
442.75,0,2,14,152,26
443.0,1,5,12,132,30
443.25,0,7,15,142,42
443.5,1,5,18,139,27
443.75,2,6,15,138,35
444.0,3,3,17,147,29
444.25,0,7,16,147,30
444.5,0,4,17,167,37
444.75,1,5,8,141,40
445.0,2,2,14,135,34
445.25,2,7,14,131,32
445.5,1,5,20,128,15
445.75,2,2,16,132,36
446.0,0,5,18,142,30
446.25,2,2,10,146,24
446.5,3,4,24,129,28
446.75,4,4,15,127,28
447.0,2,8,13,145,20
447.25,2,3,18,134,22
447.5,1,8,13,151,32
447.75,0,7,17,136,34
448.0,1,10,11,133,40
448.25,1,4,14,160,21
448.5,2,2,13,130,33
448.75,2,0,15,138,30
449.0,2,4,17,136,25
449.25,0,2,13,124,34
449.5,0,4,18,154,27
449.75,1,3,9,140,29
450.0,1,4,11,122,29
450.25,2,5,23,130,30
450.5,0,6,8,109,24
450.75,2,6,15,108,34
451.0,4,3,18,106,31
451.25,0,6,14,120,30
451.5,1,8,18,105,32
451.75,1,5,18,131,22
452.0,1,3,15,125,15
452.25,2,6,10,138,38
452.5,1,1,18,123,24
452.75,4,5,14,105,25
453.0,1,3,14,130,34
453.25,0,2,16,103,27
453.5,3,4,13,112,26
453.75,2,5,16,125,26
454.0,0,3,15,128,29
454.25,2,5,12,123,29
454.5,1,1,16,99,22
454.75,3,4,13,112,19
455.0,1,4,16,125,31
455.25,1,5,20,116,27
455.5,0,5,13,136,16
455.75,5,3,22,130,24
456.0,3,6,15,103,24
